Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Max mov5,Max mov30,VIX,VIX SMA20,Close / SMA10,Sell Date,Holding Duration,Profit,Sell reason
INVH, 21.12B,2019-08-27,  25.03$,  0.12,  1.21,3650,7,  1.06,  1.15,  1.21,  1.09,  1.15,  1.05,  1.03,1.026,  1.52,  2.40, 20.31, 18.53,  1.02,2020-02-27,183,0.5194%,"10.0 loss, max: 13.26%"
BEP, 13.91B,2019-08-28,  15.99$,  0.95,  1.29,3650,6,  1.05,  1.15,  1.20,  1.10,  1.15,  1.05,  1.03,0.919,  1.29,  3.56, 19.35, 18.81,  1.02,2019-11-14,77,20.0125%,"20.0 gain, min: -1.13%"
BAH, 13.06B,2019-08-29,  68.65$,  0.84,  0.77,3650,1,  1.09,  1.23,  1.30,  1.13,  1.19,  1.06,  1.05,0.557,  1.25,  3.38, 17.88, 18.54,  1.02,2019-09-10,12,-8.3758%,"10.0 loss, max: 2.51%"
GSK, 78.78B,2019-08-29,  32.51$,  0.99,  1.11,3650,4,  1.03,  1.05,  1.07,  1.02,  1.03,  1.01,  1.01,0.286,  0.99,  2.49, 17.88, 18.54,  1.02,2020-02-24,178,3.0145%,"10.0 loss, max: 16.06%"
GD, 72.75B,2019-08-30, 167.71$,  0.95,  0.98,219,1,  1.04,  1.10,  1.11,  1.05,  1.07,  1.01,  1.00,0.586,  2.18,  3.37, 18.98, 18.21,  1.03,2020-02-27,180,-12.1460%,"10.0 loss, max: 0.73%"
TRP, 50.01B,2019-08-30,  37.32$,  0.95,  1.63,3650,13,  1.04,  1.10,  1.15,  1.06,  1.11,  1.05,  1.03,0.818,  1.70,  3.47, 18.98, 18.21,  1.05,2020-03-09,192,-6.2969%,"10.0 loss, max: 14.52%"
AVB, 30.38B,2019-09-03, 177.31$,  0.72,  0.90,3650,2,  1.03,  1.07,  1.10,  1.03,  1.06,  1.03,  1.02,1.013,  1.20,  3.03, 19.66, 18.26,  1.03,2020-02-28,177,-4.9461%,"10.0 loss, max: 8.08%"
CINF, 22.79B,2019-09-04,  97.85$,  0.87,  0.77,3650,1,  1.05,  1.18,  1.24,  1.12,  1.18,  1.05,  1.04,0.674,  0.87,  6.70, 17.33, 18.53,  1.03,2019-12-02,88,-6.6019%,"10.0 loss, max: 3.81%"
WM, 91.65B,2019-09-04, 109.67$,  0.94,  0.74,3650,6,  1.03,  1.11,  1.16,  1.08,  1.13,  1.04,  1.03,0.762,  0.94,  2.54, 17.33, 18.53,  1.02,2020-02-28,176,-7.3402%,"10.0 loss, max: 5.54%"
GD, 72.75B,2019-09-05, 168.58$,  0.81,  0.70,226,1,  1.04,  1.10,  1.12,  1.06,  1.07,  1.01,  1.00,0.586,  1.04,  3.37, 16.27, 18.52,  1.03,2020-02-27,174,-12.5994%,"10.0 loss, max: 0.21%"
LBRDA, 12.21B,2019-09-05, 107.25$,  0.35,  0.99,3650,1,  1.05,  1.11,  1.17,  1.05,  1.10,  1.05,  1.02,1.061,  2.20,  2.95, 16.27, 18.52,  1.05,2020-01-13,129,20.1772%,"20.0 gain, min: -3.76%"
LBRDK, 12.19B,2019-09-06, 108.50$,  0.71,  0.76,3650,2,  1.05,  1.11,  1.17,  1.06,  1.11,  1.06,  1.02,1.061,  2.11,  2.78, 15.00, 18.57,  1.04,2020-01-13,128,20.0092%,"20.0 gain, min: -4.74%"
FE, 23.10B,2019-09-09,  37.34$,  0.51,  0.97,3650,3,  1.06,  1.12,  1.15,  1.05,  1.08,  1.03,  1.02,0.466,  0.67,  2.94, 15.27, 18.40,  1.02,2020-02-27,170,0.0803%,"10.0 loss, max: 13.18%"
CNA, 13.57B,2019-09-11,  31.81$,  0.95,  1.71,378,18,  1.03,  1.08,  1.09,  1.05,  1.07,  1.02,  1.01,0.679,  0.95,  3.55, 14.61, 17.52,  1.03,2019-10-28,47,-9.0852%,"10.0 loss, max: 2.77%"
PCAR, 50.87B,2019-09-11,  38.70$,  0.57,  1.27,407,1,  1.07,  1.06,  1.10,  0.99,  1.03,  1.04,  1.02,0.917,  3.12,  4.51, 14.61, 17.52,  1.08,2020-02-25,166,0.3876%,"10.0 loss, max: 15.17%"
HBAN, 21.60B,2019-09-12,  11.14$,  0.27,  1.21,231,1,  1.09,  1.09,  1.11,  1.01,  1.02,  1.01,  0.99,1.098,  1.74,  4.71, 14.22, 16.96,  1.08,2020-01-24,133,-4.4883%,"10.0 loss, max: 7.54%"
LBRDA, 12.21B,2019-09-12, 108.37$,  0.38,  0.84,3650,2,  1.06,  1.11,  1.17,  1.05,  1.10,  1.05,  1.02,1.061,  0.83,  2.95, 14.22, 16.96,  1.02,2020-01-23,132,20.4116%,"20.0 gain, min: -4.75%"
LBRDK, 12.19B,2019-09-12, 108.62$,  0.53,  0.74,3650,1,  1.05,  1.11,  1.17,  1.05,  1.11,  1.06,  1.03,1.061,  0.72,  2.78, 14.22, 16.96,  1.02,2020-01-15,124,20.2725%,"20.0 gain, min: -4.84%"
DLTR, 15.65B,2019-09-13, 112.86$,  0.82,  0.84,406,2,  1.10,  1.09,  1.13,  0.99,  1.02,  1.03,  1.02,0.909,  1.30,  4.50, 13.74, 16.44,  1.06,2019-11-26,73,-15.5945%,"10.0 loss, max: 4.94%"
NOC, 74.14B,2019-09-17, 342.21$,  0.82,  1.34,3650,5,  1.07,  1.20,  1.26,  1.13,  1.18,  1.05,  1.04,0.302,  2.13,  5.86, 14.44, 15.60,  1.03,2019-11-04,47,-9.0266%,"10.0 loss, max: 2.05%"
ATO, 24.20B,2019-09-18,  97.44$,  0.75,  1.27,3650,5,  1.03,  1.08,  1.11,  1.05,  1.07,  1.03,  1.02,0.664,  0.77,  3.57, 13.95, 15.07,  1.02,2020-02-27,161,-3.1404%,"10.0 loss, max: 8.42%"
DTE, 28.34B,2019-09-18,  93.01$,  0.69,  1.01,3650,1,  1.02,  1.05,  1.08,  1.03,  1.05,  1.03,  1.01,0.601,  1.26,  2.29, 13.95, 15.07,  1.02,2020-02-27,161,-9.6119%,"10.0 loss, max: 3.37%"
GRMN, 41.11B,2019-09-18,  75.92$,  0.85,  0.64,107,2,  1.08,  1.07,  1.12,  0.99,  1.04,  1.05,  1.03,0.974,  0.85,  6.63, 13.95, 15.07,  1.02,2020-02-19,153,21.3514%,"20.0 gain, min: -3.53%"
EVRG, 15.61B,2019-09-20,  53.26$,  0.70,  2.89,3650,131,  1.05,  1.12,  1.13,  1.06,  1.07,  1.01,  1.01,0.602,  0.75,  2.75, 15.32, 14.52,  1.02,2020-02-28,160,-0.2065%,"10.0 loss, max: 12.86%"
INVH, 21.12B,2019-09-20,  25.20$,  0.96,  3.40,3650,2,  1.04,  1.13,  1.19,  1.08,  1.14,  1.05,  1.03,1.026,  1.67,  2.40, 15.32, 14.52,  1.03,2020-02-27,159,-0.1587%,"10.0 loss, max: 12.50%"
VICI, 33.82B,2019-09-20,  16.95$,  0.95,  2.48,3650,58,  1.06,  1.06,  1.08,  1.00,  1.02,  1.02,  1.01,0.967,  1.14,  3.22, 15.32, 14.52,  1.04,2020-02-03,135,20.0000%,"20.0 gain, min: -0.59%"
TRP, 50.01B,2019-09-23,  37.88$,  0.58,  2.94,3650,14,  1.05,  1.09,  1.14,  1.04,  1.09,  1.05,  1.03,0.818,  1.54,  3.47, 14.91, 14.55,  1.03,2020-03-09,168,-7.6822%,"10.0 loss, max: 12.83%"
AMH, 15.84B,2019-09-26,  23.33$,  0.65,  0.60,3650,1,  1.04,  1.07,  1.11,  1.04,  1.07,  1.03,  1.02,0.782,  0.87,  2.50, 16.07, 14.83,  1.03,2020-02-27,153,-0.4715%,"10.0 loss, max: 14.44%"
EQIX, 78.16B,2019-09-26, 528.41$,  0.65,  0.70,3650,1,  1.08,  1.18,  1.26,  1.09,  1.16,  1.06,  1.04,0.734,  1.66,  4.11, 16.07, 14.83,  1.04,2019-11-07,41,-10.3802%,"10.0 loss, max: 0.00%"
RTO, 11.51B,2019-09-27,  27.12$,  0.15,  0.31,3650,1,  1.05,  1.13,  1.17,  1.07,  1.11,  1.04,  1.03,0.569,  1.16,  6.25, 17.22, 15.02,  1.02,2020-03-11,166,2.3968%,"10.0 loss, max: 19.65%"
AVB, 30.38B,2019-09-30, 179.61$,  0.50,  1.50,3650,2,  1.04,  1.07,  1.10,  1.03,  1.05,  1.03,  1.02,1.013,  1.33,  2.85, 16.24, 15.36,  1.02,2020-02-28,150,-6.1634%,"10.0 loss, max: 6.69%"
GSK, 78.78B,2019-09-30,  33.26$,  0.79,  1.60,3650,33,  1.04,  1.06,  1.08,  1.02,  1.04,  1.02,  1.01,0.286,  1.52,  2.49, 16.24, 15.36,  1.03,2020-02-24,146,0.6915%,"10.0 loss, max: 13.44%"
RBA, 18.14B,2019-09-30,  35.99$,  0.78,  0.91,3650,1,  1.06,  1.13,  1.14,  1.07,  1.08,  1.01,  1.02,0.937,  1.58,  5.05, 16.24, 15.36,  1.03,2020-02-28,150,0.4446%,"10.0 loss, max: 12.45%"
TDY, 23.21B,2019-10-15, 326.14$,  0.48,  1.04,3650,1,  1.05,  1.19,  1.25,  1.13,  1.19,  1.05,  1.05,1.03,  1.15,  6.26, 13.54, 17.98,  1.02,2020-02-13,120,20.1999%,"20.0 gain, min: -4.44%"
LBRDK, 12.19B,2019-10-16, 110.10$,  0.84,  1.69,3650,8,  1.05,  1.09,  1.14,  1.03,  1.08,  1.05,  1.03,1.061,  2.34,  2.78, 13.68, 17.48,  1.03,2020-01-31,106,20.7357%,"20.0 gain, min: -0.11%"
ORLY, 80.67B,2019-10-16, 407.75$,  0.99,  0.86,127,10,  1.05,  1.06,  1.08,  1.01,  1.03,  1.02,  1.01,0.912,  0.99,  5.17, 13.68, 17.48,  1.03,2020-02-06,112,-2.3593%,"10.0 loss, max: 10.33%"
FCNCA, 24.64B,2019-10-17, 474.63$,  0.49,  0.73,3650,8,  1.05,  1.09,  1.10,  1.03,  1.05,  1.02,  1.02,0.813,  1.27,  3.52, 13.79, 16.79,  1.03,2020-02-27,132,-2.4377%,"10.0 loss, max: 11.70%"
NKE, 93.61B,2019-10-17,  89.53$,  0.72,  0.55,3650,1,  1.10,  1.12,  1.13,  1.02,  1.03,  1.01,  1.02,1.021,  0.72,  4.69, 13.79, 16.79,  1.02,2020-02-25,130,-2.5243%,"10.0 loss, max: 9.73%"
RPM, 14.67B,2019-10-18,  63.11$,  0.91,  1.03,3650,11,  1.03,  1.12,  1.15,  1.08,  1.11,  1.03,  1.02,0.996,  0.91,  4.49, 14.25, 16.25,  1.02,2020-02-27,131,-4.3416%,"10.0 loss, max: 10.57%"
ACGL, 35.72B,2019-10-21,  40.50$,  0.67,  0.66,3650,1,  1.05,  1.15,  1.21,  1.10,  1.15,  1.05,  1.05,0.603,  0.73,  3.55, 14.00, 15.98,  1.02,2020-02-27,128,-0.3951%,"10.0 loss, max: 13.11%"
SLF, 32.36B,2019-10-21,  37.41$,  0.89,  0.59,3650,3,  1.06,  1.11,  1.14,  1.04,  1.08,  1.03,  1.03,0.943,  0.89,  2.68, 14.00, 15.98,  1.03,2020-02-27,128,0.6950%,"10.0 loss, max: 12.46%"
NMR, 19.15B,2019-10-22,   4.57$,  0.22,  0.24,237,2,  1.10,  1.23,  1.21,  1.12,  1.10,  0.98,  1.01,0.534,  2.01,  6.36, 14.46, 15.59,  1.03,2020-02-24,124,5.0328%,"10.0 loss, max: 17.94%"
BIP, 13.76B,2019-10-25,  23.94$,  0.76,  0.71,3650,1,  1.05,  1.14,  1.17,  1.08,  1.11,  1.03,  1.03,1.09,  1.02,  2.91, 12.65, 14.16,  1.03,2020-03-09,136,-6.3074%,"10.0 loss, max: 13.91%"
RPM, 14.67B,2019-10-25,  64.59$,  0.75,  0.90,3650,3,  1.05,  1.13,  1.16,  1.08,  1.11,  1.03,  1.02,0.996,  0.75,  4.49, 12.65, 14.16,  1.03,2020-02-27,124,-6.5335%,"10.0 loss, max: 8.04%"
USB, 65.84B,2019-10-28,  45.64$,  0.48,  0.88,3650,2,  1.06,  1.09,  1.10,  1.03,  1.04,  1.01,  1.02,1.041,  0.75,  4.29, 13.11, 13.87,  1.03,2020-01-24,87,-4.9080%,"10.0 loss, max: 6.42%"
ZTO, 15.72B,2019-10-28,  20.34$,  0.44,  0.60,3650,4,  1.07,  1.13,  1.15,  1.06,  1.08,  1.02,  1.03,-0.126,  1.62,  5.59, 13.11, 13.87,  1.05,2020-01-31,94,-2.2616%,"10.0 loss, max: 8.80%"
GMAB, 12.67B,2019-10-29,  21.50$,  0.84,  0.43,387,4,  1.06,  1.15,  1.19,  1.09,  1.13,  1.03,  1.02,0.903,  1.09,  5.51, 13.20, 13.72,  1.03,2019-12-20,51,0.9302%,"10.0 loss, max: 12.28%"
RPM, 14.67B,2019-11-04,  66.86$,  0.60,  0.56,3650,1,  1.08,  1.16,  1.19,  1.08,  1.11,  1.03,  1.03,0.996,  1.01,  4.49, 12.83, 13.30,  1.03,2020-02-27,115,-9.7069%,"10.0 loss, max: 4.37%"
CMI, 43.17B,2019-11-06, 157.45$,  0.81,  0.94,448,2,  1.11,  1.12,  1.14,  1.01,  1.03,  1.02,  1.03,1.005,  1.47,  5.06, 12.62, 13.05,  1.03,2020-01-27,82,-8.5106%,"10.0 loss, max: 2.79%"
JKHY, 13.02B,2019-11-07, 139.32$,  0.79,  1.44,252,1,  1.03,  1.06,  1.07,  1.03,  1.04,  1.01,  1.01,0.655,  2.05,  3.58, 12.73, 12.91,  1.05,2020-02-27,112,4.2420%,"10.0 loss, max: 17.67%"
AVY, 13.88B,2019-11-08, 122.20$,  0.88,  0.78,3650,1,  1.14,  1.19,  1.20,  1.04,  1.05,  1.01,  1.03,0.861,  0.97,  6.51, 12.07, 12.81,  1.03,2020-02-25,109,-8.7889%,"10.0 loss, max: 5.17%"
AMH, 15.84B,2019-11-15,  23.93$,  0.84,  0.69,3650,1,  1.03,  1.06,  1.09,  1.03,  1.06,  1.03,  1.02,0.782,  1.47,  2.50, 12.05, 12.71,  1.02,2020-02-27,104,-2.9670%,"10.0 loss, max: 11.58%"
HIG, 34.88B,2019-11-15,  54.68$,  0.61,  1.35,3650,7,  1.04,  1.10,  1.14,  1.05,  1.09,  1.04,  1.03,0.907,  0.61,  4.97, 12.05, 12.71,  1.03,2020-02-25,102,-10.4243%,"10.0 loss, max: 0.95%"
SO, 99.95B,2019-11-15,  50.56$,  0.70,  1.23,3650,6,  1.03,  1.10,  1.14,  1.08,  1.11,  1.03,  1.03,0.446,  2.01,  2.79, 12.05, 12.71,  1.02,2020-02-27,104,1.9976%,"10.0 loss, max: 13.90%"
NDAQ, 43.08B,2019-11-18,  32.18$,  0.97,  1.32,3650,1,  1.05,  1.08,  1.11,  1.03,  1.06,  1.03,  1.02,0.971,  0.97,  4.54, 12.46, 12.68,  1.03,2020-02-28,102,-1.4916%,"10.0 loss, max: 13.98%"
TRI, 77.08B,2019-11-18,  62.79$,  0.90,  0.72,3650,2,  1.06,  1.08,  1.13,  1.02,  1.07,  1.04,  1.03,0.333,  0.94,  4.37, 12.46, 12.68,  1.04,2020-03-09,112,0.3185%,"10.0 loss, max: 16.05%"
PAYX, 54.40B,2019-11-19,  73.84$,  0.86,  0.68,106,1,  1.04,  1.03,  1.06,  1.00,  1.02,  1.02,  1.02,0.981,  0.86,  3.64, 12.86, 12.64,  1.03,2020-02-27,100,-7.3808%,"10.0 loss, max: 5.92%"
LPLA, 25.13B,2019-11-20,  87.99$,  0.80,  0.90,3650,1,  1.12,  1.14,  1.16,  1.01,  1.04,  1.02,  1.02,0.821,  0.80,  5.76, 12.78, 12.62,  1.03,2020-02-24,96,-4.0800%,"10.0 loss, max: 8.29%"
BEP, 13.91B,2019-11-22,  19.80$,  0.97,  0.84,3650,3,  1.10,  1.25,  1.31,  1.14,  1.19,  1.05,  1.05,0.919,  0.97,  2.57, 12.34, 12.68,  1.03,2020-02-14,84,20.2020%,"20.0 gain, min: 0.00%"
EA, 37.59B,2019-11-25,  97.36$,  0.62,  0.86,102,2,  1.03,  1.05,  1.04,  1.02,  1.01,  0.99,  1.01,0.783,  0.91,  4.63, 11.87, 12.70,  1.02,2020-02-28,95,1.5715%,"10.0 loss, max: 13.70%"
LPLA, 25.13B,2019-11-25,  88.34$,  0.83,  0.83,3650,3,  1.12,  1.14,  1.17,  1.02,  1.04,  1.02,  1.02,0.821,  1.69,  5.76, 11.87, 12.70,  1.02,2020-02-24,91,-4.4600%,"10.0 loss, max: 7.86%"
DGX, 18.57B,2019-11-26,  96.56$,  0.85,  1.41,313,25,  1.04,  1.06,  1.10,  1.03,  1.06,  1.04,  1.02,0.919,  1.02,  5.40, 11.54, 12.62,  1.03,2020-03-11,106,-6.7005%,"10.0 loss, max: 8.22%"
FWONA, 21.85B,2019-11-26,  42.49$,  0.97,  0.64,3650,1,  1.09,  1.13,  1.17,  1.04,  1.07,  1.03,  1.03,1.05,  2.36,  6.63, 11.54, 12.62,  1.03,2020-02-25,91,-6.3780%,"10.0 loss, max: 6.54%"
MKC, 21.84B,2019-11-27,  76.99$,  0.30,  0.64,3650,1,  1.04,  1.07,  1.10,  1.02,  1.05,  1.03,  1.02,0.711,  1.39,  6.82, 11.75, 12.51,  1.02,2020-02-26,91,-9.2999%,"10.0 loss, max: 2.34%"
GMAB, 12.67B,2019-12-03,  23.80$,  0.63,  0.61,3650,1,  1.12,  1.22,  1.26,  1.09,  1.13,  1.03,  1.04,0.903,  1.03,  5.51, 15.96, 12.63,  1.03,2019-12-20,17,-8.8235%,"10.0 loss, max: 1.43%"
RBA, 18.14B,2019-12-03,  39.34$,  0.33,  0.59,3650,1,  1.07,  1.17,  1.19,  1.09,  1.11,  1.02,  1.02,0.937,  0.92,  5.05, 15.96, 12.63,  1.02,2020-02-28,87,-8.1088%,"10.0 loss, max: 2.87%"
BEP, 13.91B,2019-12-06,  20.73$,  0.34,  0.92,3650,1,  1.11,  1.28,  1.34,  1.15,  1.21,  1.05,  1.05,0.919,  0.63,  2.57, 13.62, 13.34,  1.03,2020-02-27,83,7.8148%,"10.0 loss, max: 19.97%"
LBRDA, 12.21B,2019-12-13, 120.53$,  0.63,  0.74,3650,1,  1.05,  1.13,  1.17,  1.08,  1.11,  1.03,  1.03,1.061,  1.25,  5.29, 12.63, 14.69,  1.02,2020-02-28,77,2.6135%,"10.0 loss, max: 14.42%"
HMC, 40.43B,2019-12-16,  25.81$,  0.47,  0.67,221,1,  1.06,  1.13,  1.12,  1.07,  1.06,  0.99,  1.01,0.444,  0.86,  3.54, 12.14, 14.69,  1.02,2020-01-31,46,-12.1658%,"10.0 loss, max: 0.00%"
GL, 10.80B,2019-12-17, 101.75$,  0.30,  1.16,3650,1,  1.08,  1.15,  1.17,  1.07,  1.09,  1.02,  1.02,0.77,  0.69,  3.87, 12.29, 14.41,  1.02,2020-02-27,72,-10.1622%,"10.0 loss, max: 4.59%"
TRP, 50.01B,2019-12-17,  38.33$,  0.76,  1.32,3650,3,  1.02,  1.05,  1.07,  1.03,  1.05,  1.02,  1.02,0.818,  1.44,  3.47, 12.29, 14.41,  1.02,2020-03-09,83,-8.7660%,"10.0 loss, max: 11.51%"
ACGLO, 12.08B,2019-12-18,  19.51$,  0.52,  0.53,3650,1,  1.02,  1.04,  1.06,  1.03,  1.04,  1.02,  1.01,0.603,  0.57,  1.47, 12.58, 14.05,  1.02,2020-03-12,85,-10.3024%,"10.0 loss, max: 2.61%"
LNT, 16.32B,2019-12-18,  45.95$,  0.75,  2.97,3650,193,  1.03,  1.06,  1.09,  1.03,  1.06,  1.03,  1.02,0.536,  1.05,  2.11, 12.58, 14.05,  1.02,2020-02-28,72,-3.3732%,"10.0 loss, max: 11.56%"
TYL, 24.93B,2019-12-18, 294.50$,  0.91,  1.05,3650,2,  1.06,  1.18,  1.22,  1.11,  1.15,  1.04,  1.04,0.8,  1.84,  5.78, 12.58, 14.05,  1.03,2020-03-09,82,2.5399%,"10.0 loss, max: 14.92%"
ZTO, 15.72B,2019-12-18,  20.76$,  0.97,  0.91,3650,1,  1.06,  1.12,  1.14,  1.06,  1.08,  1.01,  1.01,-0.126,  2.53,  6.23, 12.58, 14.05,  1.07,2020-01-31,44,-4.2389%,"10.0 loss, max: 6.60%"
DGX, 18.57B,2019-12-19,  97.07$,  0.73,  1.22,336,16,  1.04,  1.06,  1.09,  1.02,  1.05,  1.03,  1.02,0.919,  0.73,  2.55, 12.50, 13.82,  1.02,2020-03-11,83,-7.1907%,"10.0 loss, max: 7.65%"
ACGL, 35.72B,2019-12-20,  40.57$,  0.55,  0.95,3650,2,  1.03,  1.08,  1.13,  1.05,  1.10,  1.04,  1.03,0.603,  0.67,  2.92, 12.51, 13.62,  1.02,2020-02-27,69,-0.5669%,"10.0 loss, max: 12.92%"
ADI, 99.97B,2019-12-20, 108.88$,  0.95,  2.00,102,17,  1.07,  1.09,  1.09,  1.01,  1.02,  1.00,  1.01,1.072,  1.53,  4.79, 12.51, 13.62,  1.02,2020-02-27,69,-9.6069%,"10.0 loss, max: 3.95%"
LOGI, 13.02B,2019-12-20,  42.93$,  0.66,  0.69,315,1,  1.09,  1.15,  1.15,  1.05,  1.06,  1.01,  1.02,0.517,  1.99,  3.99, 12.51, 13.62,  1.04,2020-02-18,60,-7.0114%,"10.0 loss, max: 4.80%"
WST, 16.06B,2019-12-20, 148.91$,  0.94,  1.38,3650,1,  1.04,  1.10,  1.15,  1.07,  1.11,  1.05,  1.04,1.086,  0.94,  3.57, 12.51, 13.62,  1.03,2020-02-27,69,2.7332%,"10.0 loss, max: 15.98%"
WTRG, 10.83B,2019-12-20,  40.50$,  0.95,  1.64,3650,17,  1.04,  1.09,  1.13,  1.04,  1.08,  1.04,  1.03,0.785,  0.95,  2.61, 12.51, 13.62,  1.02,2020-02-27,69,-0.0247%,"10.0 loss, max: 16.67%"
CP, 64.86B,2019-12-24,  49.37$,  0.82,  0.38,3650,1,  1.09,  1.10,  1.13,  1.01,  1.04,  1.02,  1.02,0.775,  0.82,  3.56, 12.67, 13.19,  1.02,2020-03-06,73,-4.1726%,"10.0 loss, max: 6.62%"
TYL, 24.93B,2019-12-26, 300.44$,  0.69,  0.63,3650,2,  1.07,  1.19,  1.24,  1.11,  1.15,  1.04,  1.04,0.8,  0.79,  2.63, 12.65, 12.89,  1.03,2020-03-09,74,0.5126%,"10.0 loss, max: 12.64%"
EQIX, 78.16B,2019-12-27, 530.28$,  0.52,  0.59,3650,4,  1.05,  1.08,  1.13,  1.04,  1.08,  1.04,  1.03,0.734,  1.09,  3.39, 13.43, 12.65,  1.03,2020-02-28,63,-1.2578%,"10.0 loss, max: 12.62%"
VICI, 33.82B,2019-12-27,  19.12$,  0.84,  0.29,3650,1,  1.05,  1.13,  1.14,  1.08,  1.09,  1.01,  1.02,0.967,  0.84,  4.20, 13.43, 12.65,  1.02,2020-02-27,62,-1.7259%,"10.0 loss, max: 11.56%"
MFC, 53.05B,2020-01-07,  16.29$,  0.74,  1.04,3650,9,  1.06,  1.14,  1.15,  1.07,  1.09,  1.01,  1.02,1.018,  0.86,  4.12, 13.79, 13.28,  1.02,2020-02-24,48,-11.9091%,"10.0 loss, max: 2.46%"
CSGP, 33.45B,2020-01-09,  62.97$,  0.69,  0.72,105,1,  1.07,  1.07,  1.12,  1.00,  1.04,  1.04,  1.03,0.931,  0.87,  6.06, 12.54, 13.49,  1.03,2020-03-11,62,3.4461%,"10.0 loss, max: 17.53%"
NMR, 19.15B,2020-01-10,   5.28$,  0.76,  0.51,409,4,  1.05,  1.24,  1.30,  1.18,  1.23,  1.04,  1.04,0.534,  1.55,  4.44, 12.56, 13.48,  1.02,2020-02-24,45,-9.0909%,"10.0 loss, max: 2.08%"
RACE, 76.58B,2020-01-10, 165.78$,  0.83,  1.67,3650,45,  1.03,  1.07,  1.10,  1.03,  1.07,  1.04,  1.03,0.584,  2.01,  6.04, 12.56, 13.48,  1.02,2020-02-26,47,-6.6594%,"10.0 loss, max: 4.61%"
ES, 22.44B,2020-01-14,  71.47$,  0.83,  1.31,3650,5,  1.05,  1.07,  1.10,  1.02,  1.05,  1.03,  1.02,0.617,  1.21,  2.45, 12.39, 13.36,  1.03,2020-03-11,57,2.8823%,"10.0 loss, max: 15.48%"
GEN, 16.29B,2020-01-14,  13.79$,  0.66,  2.62,422,1,  1.06,  1.14,  1.16,  1.07,  1.09,  1.02,  1.02,0.919,  0.73,  4.49, 12.39, 13.36,  1.02,2020-02-07,24,27.4837%,"20.0 gain, min: 0.00%"
RDY, 11.19B,2020-01-14,   7.39$,  0.68,  0.86,778,1,  1.04,  1.10,  1.10,  1.06,  1.05,  1.00,  1.01,0.353,  1.24,  4.33, 12.39, 13.36,  1.03,2020-02-28,45,-4.0595%,"10.0 loss, max: 9.47%"
HOLX, 13.84B,2020-01-15,  53.75$,  0.41,  0.65,3650,1,  1.06,  1.08,  1.11,  1.03,  1.05,  1.02,  1.01,0.975,  1.17,  4.86, 12.42, 13.12,  1.02,2020-02-26,42,-9.6930%,"10.0 loss, max: 1.67%"
ATO, 24.20B,2020-01-16, 100.51$,  0.84,  1.04,3650,5,  1.05,  1.06,  1.08,  1.00,  1.02,  1.02,  1.01,0.664,  0.84,  1.97, 12.32, 12.98,  1.03,2020-02-27,42,-6.0989%,"10.0 loss, max: 5.10%"
EVRG, 15.61B,2020-01-16,  54.61$,  0.81,  1.64,3650,17,  1.06,  1.07,  1.10,  1.01,  1.04,  1.02,  1.01,0.602,  1.58,  2.53, 12.32, 12.98,  1.04,2020-02-28,43,-2.6735%,"10.0 loss, max: 10.07%"
NEM, 54.20B,2020-01-16,  37.17$,  0.68,  0.89,3650,1,  1.09,  1.13,  1.18,  1.03,  1.07,  1.04,  1.03,0.556,  1.62,  4.08, 12.32, 12.98,  1.03,2020-02-28,43,1.8563%,"10.0 loss, max: 14.69%"
NOC, 74.14B,2020-01-16, 352.04$,  0.93,  0.85,3650,4,  1.09,  1.10,  1.15,  1.01,  1.05,  1.04,  1.03,0.302,  1.49,  5.43, 12.32, 12.98,  1.03,2020-02-25,40,-11.0925%,"10.0 loss, max: 0.28%"
SLF, 32.36B,2020-01-16,  40.57$,  0.82,  0.65,3650,1,  1.06,  1.13,  1.15,  1.06,  1.09,  1.02,  1.02,0.943,  0.82,  2.39, 12.32, 12.98,  1.03,2020-02-27,42,-7.1481%,"10.0 loss, max: 3.70%"
CDNS, 70.41B,2020-01-17,  73.73$,  0.92,  1.16,118,18,  1.07,  1.07,  1.08,  1.00,  1.01,  1.01,  1.02,1.053,  1.56,  5.71, 12.10, 12.97,  1.02,2020-02-24,38,-3.1737%,"10.0 loss, max: 8.53%"
FE, 23.10B,2020-01-17,  39.36$,  0.56,  0.85,3650,1,  1.03,  1.07,  1.10,  1.04,  1.07,  1.03,  1.02,0.466,  0.86,  2.18, 12.10, 12.97,  1.02,2020-02-27,41,-5.0559%,"10.0 loss, max: 7.37%"
RTO, 11.51B,2020-01-17,  29.09$,  0.69,  0.28,3650,1,  1.05,  1.10,  1.13,  1.05,  1.08,  1.03,  1.03,0.569,  1.78,  3.88, 12.10, 12.97,  1.03,2020-03-11,54,-4.5376%,"10.0 loss, max: 11.55%"
XEL, 40.06B,2020-01-17,  55.66$,  0.52,  0.76,3650,3,  1.06,  1.06,  1.08,  1.00,  1.03,  1.02,  1.01,0.387,  1.57,  2.48, 12.10, 12.97,  1.03,2020-02-28,42,-4.6712%,"10.0 loss, max: 8.86%"
